Name,ID,Barrio,lat,lon,tipo,Precio,Edad,Area Construida,Area Total,Parking/admin_value,Descripcion,Estrato,Habitaciones,Baños,Other Variable,list,Tipo de piso en comedor cerámica,Se permite fumar,Parqueadero visitantes,Piso 2,Calefacción,Terraza/Balcón balcón,Alarma,Tipo de piso en alcobas laminado,Cerca centros comerciales,Tipo de piso en comedor laminado,Número de local 0,Cocina integral,Cerca colegios / universidades,Tipo de piso en sala cerámica,Tipo de estufa gas,Sobre vía secundaria,Zonas verdes,Esquinero,Número de local 1,Cocina tipo americano,Número de Ascensores 0,Tipo de cocina abierta,Tipo de piso en estudio cerámica,Ascensor,Baño auxiliar,Salón comunal,Sobre vía principal,Tipo acabado de piso laminado,Tipo de casa tradicional,Tipo de local en centro comercial,Acceso para discapacitados,Sauna / turco,Lote vacio,Closets 4,Vista panorámica,Tipo de piso en estudio laminado,Tipo acabado de piso cerámica,Portería,Estudio o biblioteca,Tipo de cocina paralela,Tipo de comedor comedor independiente,Depósito o cuarto útil,Zona de BBQ,Terraza/Balcón terraza,Vigilancia,Instalación de gas natural,Conjunto cerrado,Cerca transporte público,Deposito 1,Apto para niños,Piso 5,Vigilancia 0,Tipo de lote lote vacío,Zona comercial,Vista exterior,Tipo de comedor sala comedor,Deposito 0,Características del parqueadero cubierto,Vigilancia 24hrs,Sendero peatonal,Piso 3,Citófonos,Zona de lavandería,Piso 0,Zona campestre,Equipado / amoblado,Piso 1,Tipo de parqueadero propio,Ubicado en edificio,Tipo de cortinas persianas,Tipo de piso en sala laminado,Jacuzzi,Piso en baldosa,Area lote 300 m²,Tipo acabado de piso baldosa,Piso en madera,Tipo de casa condominio,Baños de servicio,Calentador gas,Gimnasio,Piso 7,Parqueadero cubierto,Jardín,Cuarto de servicio,Cerca supermercados,Vivienda bifamiliar,Número de líneas teléfonicas 0,Patio,Zona residencial,Piso en porcelanato,Tipo de cocina lineal,Número de Ascensores 1,Comedor auxiliar,Chimenea,Circuito cerrado de TV,Piso 4,Zona para niños,Hall de alcobas,Piscina,Cerca parques,Con terraza,date,city
"Lote o Casalote en Venta, El Porvenir",11295-M3642302,El Porvenir,5.530388,-73.393903,apartamento,$65.000.000,Entre 0 y 5 años,0 m²,500 m²,,"Lote rural ubicado en la vereda Porvenir a 5 minutos del centro de  Tunja con una espectacular vista  a la ciudad con salida a la vía Samaca-Cucaita con los puntos de servicios cercanos especialmente para casa campestre.

",1,,,"['Tipo de lote lote vacío', 'Area lote 500 m²']","['Tipo de lote lote vacío', 'Area lote 500 m²']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, Barrio Maldonado",847-M4686188,maldonado,5.541316,-73.358413,apartamento,$460.000.000,Entre 10 y 20 años,152.81 m²,152.81 m²,$299.90 ,"Te presentamos en la cercana ciudad de Tunja Boyacá, este espectacular apartamento con amplio espacio para disfrutar con tu familia, iluminado acogedor y con hermosos acabados y muebles en madera de cedro, estratégicamente situado en la capital Boyacense.

La zona privada tiene cuatro habitaciones cada una con su baño y un amplio y claro estudio con terraza. Su zona social cuenta con sala comedor con terraza y cocina integral, así como su espacio de ropas con hermosos acabados en madera y vidrio templado. Posee dos depósitos y dos parqueaderos para tu comodidad.

Tu hogar en la capital Boyacense, cerca de vías principales y equidistante a cualquier punto de la ciudad..

¡Agenda tu visita haciendo click en el botón!",4,4,4,"['Estudio o biblioteca', 'Zona de lavandería', 'Piso 2', 'Calentador gas', 'Parqueadero visitantes', 'Conjunto cerrado', 'Terraza/Balcón balcón', 'Salón comunal']","['Estudio o biblioteca', 'Zona de lavandería', 'Piso 2', 'Calentador gas', 'Parqueadero visitantes', 'Conjunto cerrado', 'Terraza/Balcón balcón', 'Salón comunal']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Oficina en Venta, Tunja",4796-2575,,,,oficina,$162.500.000,Entre 5 y 10 años,27 m²,27 m²,1,"Oficina de veintisiete metros de área , garaje cubierto, vista panorámica , alarma de incendio,pisos en baldosa. recepción, planta eléctrica, parqueadero de visitantes, deposito, auditorio, .Para mayor información comunicarse con Marcela Bautista al celular tres veintiuno dos diez noventa y seis noventa.",3,,,"['Citófonos', 'Piso en baldosa', 'Piso en porcelanato', 'Piso 5', 'Tipo acabado de piso baldosa', 'Ascensor', 'Planta eléctrica', 'Vista panorámica', 'Número de Ascensores 1', 'Vigilancia 24hrs', 'Cerca transporte público', 'Sobre vía secundaria']","['Citófonos', 'Piso en baldosa', 'Piso en porcelanato', 'Piso 5', 'Tipo acabado de piso baldosa', 'Ascensor', 'Planta eléctrica', 'Vista panorámica', 'Número de Ascensores 1', 'Vigilancia 24hrs', 'Cerca transporte público', 'Sobre vía secundaria']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, Los Muiscas",MC4741602,Los Muiscas,5.571878,-73.338583,apartamento,$420.000.000,Remodelado,175.4 m²,96.28 m²,1,"Se vende casa amplia bien ubicada en zona de alta valorización y rentable en el barrio los Muiscas cerca a la Universidad de Boyacá en Tunja. Consta de: Garaje. Estudio, amplia sala comedor con chimenea y pisos en retal de mármol. Cocina integral. Patio de ropas con cubierta  en policarbonato. Calentador a gas, 6 habitaciónes y con posibilidad de acondicionar otra; y Altillo, 3 baños Tiene dos entradas independientes una para el primer piso y otra para el segundo piso.",3,5,3,"['Baño auxiliar', 'Características del parqueadero cubierto', 'Chimenea', 'Cocina integral', 'Estudio o biblioteca', 'Zona de lavandería', 'Piso 3', 'Patio', 'Tipo de parqueadero propio', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial', 'Zona residencial']","['Baño auxiliar', 'Características del parqueadero cubierto', 'Chimenea', 'Cocina integral', 'Estudio o biblioteca', 'Zona de lavandería', 'Piso 3', 'Patio', 'Tipo de parqueadero propio', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial', 'Zona residencial']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1/14/2024,tunja
"Apartamento en Venta, UNICENTRO",11295-M3470257,UNICENTRO,5.547044,-73.349235,apartamento,$531.000.000,Entre 5 y 10 años,137 m²,137 m²,$358.80 ,"Apartamento Dúplex con vista hacia el sur y oriente de la ciudad tiene la siguiente distribución : Primer Nivel : Entrada , sala comedor, estudio abierto, balcón, cocina abierta, 1 baño social, habitación con baño privado y tina de hidromasajes. Segundo Nivel : Escalera, estar de alcobas, zona de ropas, 3 alcobas con closet una de estas con baño privado vestier, balcón y otra sólo con baño privado . El edificio cuenta con equipamiento comunal, portería 24 horas, 2 ascensores, citofonía, chut de basuras, sala de cine, gimnasio, zona de canchas deportivas , salón social y parqueadero de visitantes . Acometida general única a tanque de almacenamiento de agua potable.",5,4,4,"['Zona de lavandería', 'Piso 0', 'Deposito 1', 'Conjunto cerrado']","['Zona de lavandería', 'Piso 0', 'Deposito 1', 'Conjunto cerrado']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, VILLA DEL ROSARIO TUNJA",11295-M4431508,VILLA DEL ROSARIO TUNJA,5.509217,-73.356082,apartamento,$380.000.000,Entre 10 y 20 años,258 m²,258 m²,1,"Se vende una casa de tres pisos ubicada en el barrio Villa del Rosario en Tunja, Colombia, cerca del Parque Industrial del Sur y sobre la Avenida Circunvalar Ruta Abajo. El primer piso cuenta con una habitación, un baño, cocina, patio de ropas, garaje y un local. El segundo piso tiene tres habitaciones, dos baños, cocina, sala-comedor, patio de ropas y balcón. Por último, el tercer piso cuenta con tres habitaciones, dos baños, estudio, cocina, sala-comedor, patio de ropas y balcón.",3,5,3,"['Zona de lavandería', 'Tipo de casa tradicional', 'Vista exterior']","['Zona de lavandería', 'Tipo de casa tradicional', 'Vista exterior']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, LAS QUINTAS   C C VIVA Y UNICENTRO",MC4412938,unicentro,5.547044,-73.349235,apartamento,$549.000.000,Entre 0 y 5 años,179 m²,179 m²,1,"VENTA - PERMUTA ESPECTACULAR CASA ESQUINERA ubicada en el barrio Las Quintas, cerca a Universidad Santo Tomas y centros comerciales Unicentro y Viva Tunja. ¡Precio Negociable!  Casa de tres niveles con área de 179 mts2: sala comedor, cocina integral con barra americana, patio de ropas independiente, sala de TV, estudio, terraza, garaje, tres baños y cuatro alcobas. Hermosos terminados y de excelente calidad. Estrato 4.",5,4,3,"['Baño auxiliar', 'Características del parqueadero cubierto', 'Cocina tipo americano', 'Cocina integral', 'Estudio o biblioteca', 'Zona de lavandería', 'Piso 3', 'Patio', 'Tipo de parqueadero propio', 'Depósito o cuarto útil', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Características del parqueadero cubierto', 'Cocina tipo americano', 'Cocina integral', 'Estudio o biblioteca', 'Zona de lavandería', 'Piso 3', 'Patio', 'Tipo de parqueadero propio', 'Depósito o cuarto útil', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona residencial']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1/14/2024,tunja
"Local Comercial en Venta, GREEN HILLS",11295-M3569562,GREEN HILLS,5.569457,-73.331416,local,$52.430.576,Entre 5 y 10 años,9 m²,9 m²,,"Espacio atractivo para actividad comercial con  excelente ubicación  cerca a la autopista ,  en una zona comercial especialmente de call centers, zonas de comida y  de eventos sociales además por el alto flujo de personas, de poder adquisitivo por la presencia de marcas posicionadas como Juan Valdés, Aminta lo convierten en un centro de negocios ",4,,,"['Número de local 0', 'Piso 0', 'Tipo de local en centro comercial']","['Número de local 0', 'Piso 0', 'Tipo de local en centro comercial']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, La María",MC3408256,La Maria,5.550498,-73.359543,apartamento,$195.000.000,Más de 20 años,67 m²,67.23 m²,$180.00 ,Fácil acceso a vías nacionales. precio negociable.,4,3,2,"['Características del parqueadero descubierto', 'Citófonos', 'Cocina integral', 'Piso en porcelanato', 'Vigilancia', 'Zona de lavandería', 'Piso 2', 'Tipo de parqueadero comunal', 'Conjunto cerrado', 'Portería', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Ubicado en edificio', 'Zona residencial']","['Características del parqueadero descubierto', 'Citófonos', 'Cocina integral', 'Piso en porcelanato', 'Vigilancia', 'Zona de lavandería', 'Piso 2', 'Tipo de parqueadero comunal', 'Conjunto cerrado', 'Portería', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Ubicado en edificio', 'Zona residencial']",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1/14/2024,tunja
"Local Comercial en Venta, Mesopotamia",10151-M4580888,Mesopotamia,,,local,$3.812.975.328,Entre 10 y 20 años,1103 m²,1103 m²,$4.264.533,"815-3631 D.C COLOMBIA S.A.S Vende local con area de 1.103,49M2, el cual esta conformado de la siguiente manera Entrada por bodega donde se encuentran los tacos de luz y el cuarto de proyecciones. Al entrar al local tenemos el pasillo donde estan las entradas a la cocina, esta la bodega y una bodega auxiliar, tambien esta el cuarto de venta de comida, enseguida esta el cuarto de taquilla y dos cuartos mas al lado y por el siguiente costado esta un cuarto de administracion. Por el pasillo tiene las 9 salas de proyeccion, las cuales estan conformadas por escaleras en baldosa y enseguida estan otros cuartos y uno de lavado de trapero. Luego estan los baños de mujeres y de hombres.",5,,2,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Lote o Casalote en Venta, Mercado Zona Sur",2147-M4365000,Mercado Zona Sur,na,na,apartamento,$8.949.600.000,Entre 0 y 5 años,22374 m²,22374 m²,,"PROPIEDAD INMEJORABLE AL SUR DE TUNJA 

Area urbanizada de 22.374m2  

a dos minutos de la variante Bogotá - Tunja y 5 minutos de la antigua via.

 

La propiedad es privilegiada por su tamaño y el trafico de población gracias al gran desarrollo nacional del Parque Agroalimentario de Tunja.

 

El predio permite el desarrollo de proyectos industriales de bodegas yo vivienda VIS y no VIS 

 

Se escuchan ofertas! KV

+57 3053014518

 
",1,,,['Area lote 22374 m²'],['Area lote 22374 m²'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, La Florida",10278-M4693451,La Florida,5.513302,-73.367828,apartamento,$262.900.000,Entre 0 y 5 años,62.32 m²,55.56 m²,1,"Apartamento para estrenar y terminar al gusto. Torre de apartamentos con ascensor, parqueaderos en el sotano. excelente vista. Listo para entregar. tres habitaciones amplias, sala comedor, cocina, zona de lavanderia. excelentes zonas sociales del conjunto cerrado, dos porterias. El conjunto cuenta con tanques de reserva, salon social, zonas verdes y parque infantil.

El conjunto cerrado esta ubicado en zona privilegiada, muy familiar, cerca a uno de los mas modernos y completos centros comerciales. con excelentes viacute;as de acceso, y cerca de colegios, iglesias y lugares de intereacute;s. a 5 minutos de la doble calzada que conecta a Bogotaacute; con Tunja
",3,3,2,"['Baño auxiliar', 'Citófonos', 'Vigilancia', 'Piso 4', 'Deposito 1', 'Ascensor', 'Baños de servicio', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona de BBQ', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Sobre vía principal', 'Zona comercial', 'Zona residencial']","['Baño auxiliar', 'Citófonos', 'Vigilancia', 'Piso 4', 'Deposito 1', 'Ascensor', 'Baños de servicio', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona de BBQ', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Sobre vía principal', 'Zona comercial', 'Zona residencial']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1/14/2024,tunja
"Apartamento en Venta, Las nieves",3072-M4082468,las nieves,5.537379,-73.357397,apartamento,$265.000.000,Entre 5 y 10 años,71 m²,71 m²,$100.00 ,"venta  apartamento centro de tunja, 71 mts2, barrio las nieves, cuenta con sala comedor, cocina integral, zona de lavanderia, baño social, 3 habitaciones, y garaje. mayor informacion llamara a elizabeth cely 316 dos setenta y nueve 77 cuarenta y uno. ",3,3,2,"['Parqueadero cubierto', 'Zona de lavandería', 'Instalación de gas natural', 'Piso 2', 'Calentador gas', 'Tipo de cocina lineal', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Vista exterior', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Sobre vía secundaria']","['Parqueadero cubierto', 'Zona de lavandería', 'Instalación de gas natural', 'Piso 2', 'Calentador gas', 'Tipo de cocina lineal', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Vista exterior', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Sobre vía secundaria']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1/14/2024,tunja
"Apartamento en Venta, Avenida Universitaria",MC4748326,UNIVERSITARIA,5.543505,-73.349428,apartamento,$390.000.000,Entre 0 y 5 años,100 m²,100.5 m²,$212.00 ,"Hermoso apartamento, con excelente iluminacion y vista en zona de gran valorización de la ciudad de Tunja.",5,3,2,"['Características del parqueadero cubierto', 'Chimenea', 'Citófonos', 'Cocina tipo americano', 'Cocina integral', 'Estudio o biblioteca', 'Vigilancia', 'Zona de lavandería', 'Piso 7', 'Tipo de parqueadero propio', 'Ascensor', 'Depósito o cuarto útil', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Vivienda bifamiliar', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona residencial']","['Características del parqueadero cubierto', 'Chimenea', 'Citófonos', 'Cocina tipo americano', 'Cocina integral', 'Estudio o biblioteca', 'Vigilancia', 'Zona de lavandería', 'Piso 7', 'Tipo de parqueadero propio', 'Ascensor', 'Depósito o cuarto útil', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Vivienda bifamiliar', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona residencial']",0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1/14/2024,tunja
"Local Comercial en Venta, Cc Unicentro Tunja",12041-M4434930,Cc Unicentro Tunja,,,local,$1.400.000.000,Entre 10 y 20 años,101.19 m²,101.19 m²,$2.600.000,"Venta de espectacular local en el centro comercial Unicentro Tunja, tiene 1 baño.",3,,1,"['Tipo acabado de piso otro', 'Vigilancia 0', 'Cerca transporte público', 'Zona comercial']","['Tipo acabado de piso otro', 'Vigilancia 0', 'Cerca transporte público', 'Zona comercial']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Local Comercial en Venta, GREEN HILLS",11295-M3568648,GREEN HILLS,5.569457,-73.331416,local,$1.564.394.656,Entre 5 y 10 años,766 m²,766 m²,,"Edificio comercial de 3 pisos con una excelente ubicación con vista a la glorieta y a la Av universitaria. Cuenta con ascensor y  derecho exclusivo a la Terraza. El primer piso posee una área de 158,23 mts2  con  un espacio amplio con 2 cubículos, zona de depósito y lavado, el segundo piso con una área  303,99 m2 con  8 cubículos zona de espacio y zona de espera y el tercer con una área 303,99 m2 piso una oficina amplia con 2 terrazas En un sector exclusivo cerca a universidades como Uniboyacá y Santo Tomas y centros comerciales además cerca  a la doble calzada sentido Norte - Sur.",4,,,"['Número de local 0', 'Piso 0', 'Tipo de local en centro comercial']","['Número de local 0', 'Piso 0', 'Tipo de local en centro comercial']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Casa en Venta, San Francisco",11295-M3608990,San Francisco,5.508445,-73.369309,apartamento,$530.427.129,Entre 5 y 10 años,354.07 m²,357.07 m²,,"Casa/bodega con un área de 354,07 m² localizada en el barrio San Francisco. Consta de 3 pisos divididos de la siguiente manera: En el piso 1 hay una Bodega amplia con baño. En el piso 2 tiene un salón con espacio exclusivo (balcón). En el piso 3 hay un apartamento con 2 habitaciones, closet, un baño privado y un baño social, un cuarto de estudio, sala-comedor, espacio exclusivo (balcón) y patio. La propiedad se encuentra aledaña a la Plaza del Mercado del Sur, el sector es usado especialmente para bodegas industriales, cercano se encuentra un CAI de la Policía Nacional, también tiene varias salidas a la ciudad o vías principales.",3,2,2,"['Zona de lavandería', 'Tipo de casa tradicional']","['Zona de lavandería', 'Tipo de casa tradicional']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
"Apartamento en Venta, Tunja",10159-M4581112,,,,apartamento,$325.000.000,Entre 10 y 20 años,84 m²,83 m²,$150.00 ,"Código 696FR4719 Lindo apartamento dúplex, ubicado en el sector norte de la ciudad en el conjunto residencial Parques del. El primer nivel consta de sala comedor, cocina integral, área de ropas, habitación principal con baño privado, dos habitaciones, baño social y balcón. El segundo nivel consta de Estudio o sala de Tv, baño, bodega y terraza de cuarenta metros cuadrados de uso exclusivo, con bella vista panorámica. Apartamento muy bien diseñado con amplia iluminación natural, cálides y ventilación. Cuenta con parqueadero propio y cubierto, el cual tiene escritura independiente. El conjunto se encuentra en ubicación estratégica cerca al transporte público, a universidades, supermercados y comercio en general. Salón social y parqueadero de visitantes. 
",4,5,3,"['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Hall de alcobas', 'Zona de lavandería', 'Piso 5', 'Deposito 1', 'Baños de servicio', 'Vista panorámica', 'Terraza/Balcón balcón']","['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Hall de alcobas', 'Zona de lavandería', 'Piso 5', 'Deposito 1', 'Baños de servicio', 'Vista panorámica', 'Terraza/Balcón balcón']",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1/14/2024,tunja
"Local Comercial en Venta, VENTA DE LOCAL UBICADO EN EL SECTOR AV UNIVERSITARIA EN TUNJA BOYACA",11295-M3409992,VENTA DE LOCAL UBICADO EN EL SECTOR AV UNIVERSITARIA EN TUNJA BOYACA,5.543505,-73.349428,local,$1.306.540.124,Entre 0 y 5 años,522 m²,522 m²,,"Local comercial ubicado en C.C Green Hills con un área de  522,39 mts2 en obra gris para libre remodelación del comprador adecuado especialmente para oficinas, cuenta con 6 cubículos, un espacio para bodega , 2 baños independientes y una terraza amplia.",4,,,"['Número de local 00', 'Piso 00', 'Tipo de local en centro comercial']","['Número de local 00', 'Piso 00', 'Tipo de local en centro comercial']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/2024,tunja
